,Name,Division,OverallScore,Rank,Wk1_Score,Wk1_Rank,Wk2_Score,Wk2_Rank,Wk3_Score,Wk3_Rank,Wk4_Score,Wk4_Rank,Wk5_Score,Wk5_Rank
13546,Mica Becker,I-Men,62271,10788,100,13376,32,25191,266,10273,247,4447,89,8984
41608,David Bock,I-Men,62276,10790,92,19485,56,15225,269,9575,241,8479,87,9512
1666,Michael Barbera,I-Men,62284,10791,87,23388,67,3653,251,12330,230,13401,87,9512
10198,Andrew Ripa,I-Men,62285,10792,104,9828,44,20544,269,9575,241,8479,75,13859
1733,Stephen Bullock,I-Men,62287,10793,94,17917,62,6415,243,13384,208,15059,87,9512
39858,Yako Topalovic,I-Men,62288,10794,100,13376,60,8355,234,15432,231,13330,81,11795
27011,Brian Low,I-Men,62302,10795,91,20344,60,8355,220,17643,242,7711,90,8249
38405,Brad Shantie,I-Men,62307,10796,93,18645,60,8355,277,8177,219,14166,78,12964
10361,Rich Pereyra,I-Men,62313,10797,81,27573,66,4082,253,11883,243,6980,81,11795
55802,Jeff Beckerman,I-Men,62314,10798,98,15023,52,17049,262,10640,243,6980,79,12622
31448,Ryan Wrabel,I-Men,62321,10799,115,3545,41,21748,207,19317,241,8479,88,9232
37339,James Kellestine,I-Men,62325,10800,93,18645,68,3235,261,10798,190,16683,78,12964
15801,Ryan Olson,I-Men,62328,10801,103,10636,45,20147,267,9874,240,9487,80,12184
17601,William Clarke Jr.,I-Men,62331,10802,97,15652,50,18026,258,11190,241,8479,89,8984
14171,John Paul Regalado,I-Men,62331,10802,103,10636,56,15225,271,9275,204,15400,81,11795
3260,Reagan Elsbury,I-Men,62334,10804,91,20344,60,8355,277,8177,202,15574,86,9884
38997,Tori Marrama,I-Men,62334,10804,95,17102,60,8355,243,13384,221,13981,87,9512
41874,Kyle Macdonald,I-Men,62337,10806,95,17102,60,8355,235,15209,240,9487,80,12184
56446,Joseph Tudela,I-Men,62352,10807,106,8256,54,16167,237,14679,241,8479,72,14771
47243,Russ Riendeau,I-Men,62357,10808,107,7645,55,15680,267,9874,175,18151,83,11007
39306,Johnathan van der Heyden,I-Men,62360,10809,91,20344,72,1928,251,12330,202,15574,80,12184
2516,Brett Benes,I-Men,62363,10810,106,8256,48,18838,267,9874,207,15145,85,10250
67634,nick parra,I-Men,62367,10811,105,8971,52,17049,257,11317,163,19537,99,5493
81487,Douglas Lopez,I-Men,62371,10812,92,19485,61,7203,247,12885,240,9487,77,13311
18220,Richard Sjöqvist,I-Men,62375,10813,103,10636,38,22876,234,15432,247,4447,89,8984
68589,Steve Vitolo,I-Men,62376,10814,97,15652,60,8355,250,12454,190,16683,88,9232
13486,Glenn Hulme,I-Men,62380,10815,104,9828,44,20544,281,7624,204,15400,89,8984
70775,Can Arslan,I-Men,62381,10816,110,5888,44,20544,262,10640,208,15059,85,10250
80573,Raymund Hodgson,I-Men,62390,10817,92,19485,60,8355,244,13268,240,9487,81,11795
20465,Joshua Lavelle,I-Men,62405,10818,124,1115,42,21300,228,16644,240,9487,75,13859
38079,Austin Knight,I-Men,62408,10819,102,11497,30,26303,253,11883,243,6980,98,5745
57356,vincent russo,I-Men,62408,10819,102,11497,42,21300,250,12454,240,9487,92,7670
66954,Sammy Pagan,I-Men,62414,10821,93,18645,61,7203,264,10458,195,16224,86,9884
81118,Chris Pepe,I-Men,62414,10821,104,9828,60,8355,231,16014,193,16422,81,11795
4712,Gavin Browne,I-Men,62416,10823,95,17102,38,22876,328,3141,250,3017,68,16280
3777,Cristopher Castro,I-Men,62424,10824,91,20344,60,8355,231,16014,241,8479,88,9232
26218,James Bradley,I-Men,62425,10825,86,24116,71,2243,244,13268,240,9487,77,13311
80482,Martin Cole,I-Men,62430,10826,90,21273,72,1928,249,12591,226,13674,78,12964
29303,Matthew Nelson,I-Men,62443,10827,99,14473,60,8355,239,14193,240,9487,69,15935
45453,David Poulson,I-Men,62445,10828,96,16352,60,8355,287,6966,182,17461,77,13311
34985,Aaron Duhon,I-Men,62447,10829,84,25641,63,5697,267,9874,211,14817,96,6418
75838,cam candelaria,I-Men,62455,10830,91,20344,60,8355,303,5262,210,14901,76,13593
17775,Joshua Lockhart,I-Men,62463,10831,112,4864,52,17049,232,15811,177,17973,95,6766
12381,Vince Martinez,I-Men,62466,10832,124,1115,55,15680,240,13968,145,21819,86,9884
40587,Wade Van Der Kraak,I-Men,62468,10833,108,7025,30,26303,237,14679,240,9487,100,4974
67909,Derek Wakefoose,I-Men,62479,10834,119,2290,47,19285,202,20331,243,6980,76,13593
2334,Chris Crome,I-Men,62488,10835,106,8256,38,22876,247,12885,240,9487,89,8984
7435,James Jester,I-Men,62496,10836,102,11497,54,16167,254,11752,240,9487,76,13593
27140,Camillo Galli,I-Men,62498,10837,116,3166,37,23210,268,9709,141,22162,102,4251
33665,Craig Rice,I-Men,62499,10838,112,4864,47,19285,204,19868,244,6298,80,12184
44317,Chris Skafidas,I-Men,62507,10839,101,12397,63,5697,1,28160,240,9487,95,6766
14889,Matthew Smith,I-Men,62512,10840,92,19485,66,4082,269,9575,170,18713,84,10657
39991,Daniel Hazzard,I-Men,62523,10841,96,16352,68,3235,36,27704,240,9487,98,5745
65704,Jose Santiago,I-Men,62523,10841,111,5359,43,20915,237,14679,242,7711,75,13859
61830,Tony Coats,I-Men,62524,10843,84,25641,65,4529,252,12021,242,7711,79,12622
44369,Todd Burris,I-Men,62525,10844,117,2849,55,15680,223,17242,200,15747,83,11007
50236,Shawn Rider,I-Men,62529,10845,94,17917,60,8355,267,9874,170,18713,92,7670
37934,Cullen Young-Blackgoat,I-Men,62535,10846,100,13376,61,7203,225,17013,184,17273,92,7670
51364,Scott Clark,I-Men,62538,10847,114,3989,30,26303,254,11752,240,9487,83,11007
16756,marc mendoza,I-Men,62539,10848,103,10636,34,24433,272,9074,243,6980,82,11416
32861,Douglas Rudolph,I-Men,62540,10849,90,21273,60,8355,239,14193,240,9487,88,9232
22958,Nick Wilhelm,I-Men,62543,10850,86,24116,70,2553,251,12330,182,17461,97,6083
41694,Charles Callis,I-Men,62548,10851,105,8971,60,8355,226,16857,220,14056,74,14309
50974,Marty Rogan,I-Men,62553,10852,99,14473,42,21300,253,11883,241,8479,96,6418
46535,Richard Truong,I-Men,62557,10853,100,13376,60,8355,216,18103,233,13211,87,9512
41476,Jason Watts,I-Men,62560,10854,117,2849,30,26303,237,14679,241,8479,85,10250
15228,Luke Hicks,I-Men,62561,10855,96,16352,34,24433,241,13785,250,3017,100,4974
64727,Matthias Molte Hansen,I-Men,62565,10856,86,24116,59,14098,267,9874,242,7711,95,6766
24016,Matthew Bearman,I-Men,62570,10857,89,22183,66,4082,232,15811,240,9487,83,11007
12955,Ryan Cook,I-Men,62574,10858,103,10636,42,21300,239,14193,246,5029,82,11416
38872,Geoff Pyke,I-Men,62586,10859,96,16352,53,16605,284,7291,241,8479,75,13859
8379,Jason Gillespie,I-Men,62590,10860,101,12397,57,14755,243,13384,224,13805,90,8249
58630,Ruan Conradie,I-Men,62596,10861,122,1496,30,26303,221,17492,244,6298,83,11007
5037,Jonathan Rush,I-Men,62601,10862,100,13376,61,7203,64,27561,240,9487,100,4974
71006,Ken Garriques,I-Men,62604,10863,96,16352,55,15680,240,13968,240,9487,94,7117
43412,Mark Osbaldiston,I-Men,62605,10864,98,15023,60,8355,231,16014,242,7711,70,15502
21573,Gabriel Sanford,I-Men,62613,10865,87,23388,73,1682,259,11068,208,15059,82,11416
61360,jorge campozano,I-Men,62614,10866,104,9828,35,24037,252,12021,241,8479,90,8249
43248,Gavin Veljacic,I-Men,62615,10867,111,5359,50,18026,235,15209,191,16600,93,7421
69187,Jose Arrojo,I-Men,62616,10868,97,15652,60,8355,232,15811,240,9487,77,13311
5511,Michael Rodriguez,I-Men,62617,10869,131,326,30,26303,237,14679,246,5029,68,16280
30249,Alex Sedach,I-Men,62622,10870,87,23388,60,8355,269,9575,242,7711,76,13593
73192,Mike Berry,I-Men,62628,10871,107,7645,57,14755,271,9275,163,19537,82,11416
33467,Jason Carling,I-Men,62630,10872,93,18645,48,18838,283,7411,240,9487,90,8249
11043,Ryno Becker,I-Men,62633,10873,80,28235,66,4082,248,12721,242,7711,86,9884
22764,Jason Efelis,I-Men,62633,10873,90,21273,60,8355,279,7817,205,15304,86,9884
26154,Matt Jasper,I-Men,62636,10875,94,17917,60,8355,212,18769,242,7711,86,9884
2796,James Higgins,I-Men,62638,10876,100,13376,60,8355,249,12591,196,16132,80,12184
11615,Dan Sanchez-Galarraga,I-Men,62656,10877,94,17917,60,8355,225,17013,240,9487,86,9884
31562,Deon Horsley,I-Men,62658,10878,105,8971,55,15680,235,15209,240,9487,77,13311
48440,Chad Howard,I-Men,62659,10879,98,15023,63,5697,266,10273,176,18073,76,13593
18802,Braden Chapman,I-Men,62661,10880,86,24116,60,8355,250,12454,240,9487,90,8249
40239,Karl giroux,I-Men,62668,10881,87,23388,62,6415,248,12721,240,9487,84,10657
20125,Chris Bushaw,I-Men,62669,10882,110,5888,44,20544,242,13671,217,14317,90,8249
57119,Jami Anderson,I-Men,62673,10883,88,22768,76,1056,252,12021,223,13864,78,12964
8056,Andrew Parrish,I-Men,62676,10884,75,30679,64,5084,257,11317,241,8479,94,7117
6894,Daniel Bailey,I-Men,62679,10885,95,17102,61,7203,257,11317,197,16050,83,11007
20351,Laurence Crooks,I-Men,62682,10886,105,8971,40,22166,267,9874,240,9487,80,12184
39128,Marco Zamora,I-Men,62686,10887,109,6535,49,18518,235,15209,201,15658,95,6766
6377,Kennard Van Messem,I-Men,62690,10888,92,19485,61,7203,252,12021,241,8479,70,15502
37265,Richard Wanklyn,I-Men,62690,10888,96,16352,60,8355,269,9575,195,16224,80,12184
29181,Brett Garrick,I-Men,62700,10890,98,15023,66,4082,249,12591,173,18382,79,12622
6539,Stephen Tidwell,I-Men,62703,10891,105,8971,50,18026,243,13384,210,14901,93,7421
16021,Ross Chamberlain,I-Men,62718,10892,115,3545,30,26303,243,13384,241,8479,83,11007
44328,Sean Pastuch,I-Men,62725,10893,102,11497,33,24791,290,6542,242,7711,80,12184
53264,Colby Reynolds,I-Men,62733,10894,121,1720,51,17530,208,19225,240,9487,72,14771
23897,Sean Sparks,I-Men,62733,10894,99,14473,46,19713,257,11317,243,6980,85,10250
31941,Omar Pina,I-Men,62736,10896,113,4399,30,26303,242,13671,241,8479,86,9884
28655,Graeme Mallace,I-Men,62737,10897,106,8256,48,18838,215,18413,243,6980,85,10250
61035,Pete Dubish,I-Men,62745,10898,95,17102,59,14098,267,9874,240,9487,80,12184
19712,Jimmy Cantrell,I-Men,62749,10899,118,2545,40,22166,289,6630,153,20751,84,10657
56128,Søren Ebbesen,I-Men,62749,10899,100,13376,48,18838,242,13671,243,6980,86,9884
13900,Alex Giovanny Ohnstad,I-Men,62756,10901,121,1720,30,26303,231,16014,240,9487,88,9232
14820,James Church,I-Men,62757,10902,98,15023,60,8355,262,10640,169,18855,86,9884
42868,Nate Kessler,I-Men,62769,10903,90,21273,67,3653,286,7081,179,17798,78,12964
61540,Bryan Vahlberg,I-Men,62793,10904,101,12397,30,26303,267,9874,244,6298,91,7921
4647,Carlos Moran,I-Men,62797,10905,91,20344,61,7203,240,13968,240,9487,81,11795
17026,Rubén Luna,I-Men,62801,10906,101,12397,30,26303,265,10355,243,6980,95,6766
8414,Blane Adams,I-Men,62803,10907,112,4864,54,16167,203,20101,240,9487,80,12184
63777,Steve Crump,I-Men,62803,10907,85,24872,60,8355,270,9432,240,9487,84,10657
45191,Eric rhew,I-Men,62812,10909,104,9828,56,15225,237,14679,240,9487,76,13593
6956,David Meland,I-Men,62828,10910,90,21273,60,8355,273,8857,193,16422,91,7921
25756,Andy Jeffery,I-Men,62838,10911,99,14473,45,20147,242,13671,244,6298,90,8249
77366,jeff hunter,I-Men,62843,10912,91,20344,60,8355,261,10798,240,9487,75,13859
40581,Mark Boland,I-Men,62846,10913,101,12397,52,17049,239,14193,235,13124,97,6083
22960,Nic Claassen,I-Men,62846,10913,97,15652,60,8355,246,13015,202,15574,85,10250
29641,Dennis Lamberton,I-Men,62848,10915,87,23388,69,2910,259,11068,167,19064,96,6418
57492,Matthew Williams,I-Men,62865,10916,103,10636,46,19713,245,13145,240,9487,86,9884
70363,Marvin Hernandez,I-Men,62868,10917,113,4399,30,26303,238,14430,240,9487,90,8249
21280,Loren Kielly,I-Men,62875,10918,90,21273,57,14755,257,11317,244,6298,88,9232
2242,Tyler Hohman,I-Men,62886,10919,87,23388,63,5697,238,14430,240,9487,86,9884
41976,Bill Ayer,I-Men,62893,10920,72,31846,71,2243,259,11068,240,9487,90,8249
48469,Anthony Nardini,I-Men,62897,10921,107,7645,49,18518,276,8322,164,19428,89,8984
39642,David Crabbe,I-Men,62897,10921,104,9828,45,20147,239,14193,241,8479,85,10250
61786,sean murphy,I-Men,62905,10923,100,13376,46,19713,252,12021,248,3936,75,13859
72430,Bartlomiej Macek,I-Men,62912,10924,95,17102,52,17049,271,9275,241,8479,83,11007
15669,Michael Foster,I-Men,62916,10925,105,8971,45,20147,250,12454,226,13674,92,7670
14926,Stuart Pascoe,I-Men,62919,10926,97,15652,49,18518,252,12021,241,8479,90,8249
26041,Joshua Stark,I-Men,62932,10927,95,17102,52,17049,271,9275,242,7711,81,11795
61901,Wes Hankins,I-Men,62935,10928,95,17102,58,14372,257,11317,240,9487,84,10657
6808,Jason D'Haene,I-Men,62937,10929,96,16352,60,8355,234,15432,240,9487,77,13311
17704,Matthew Powell,I-Men,62937,10929,98,15023,51,17530,252,12021,241,8479,86,9884
46980,Dreyer van Schalkwyk,I-Men,62940,10931,113,4399,33,24791,231,16014,240,9487,90,8249
47378,Mitchell Bennett,I-Men,62942,10932,104,9828,51,17530,260,10932,178,17886,95,6766
56044,Benjamin Thidemann,I-Men,62946,10933,105,8971,41,21748,248,12721,242,7711,81,11795
11630,Bart Symons,I-Men,62953,10934,97,15652,50,18026,265,10355,244,6298,79,12622
63382,Matthew Kita,I-Men,62953,10934,102,11497,43,20915,243,13384,240,9487,92,7670
25046,matthew bowker,I-Men,62955,10936,107,7645,35,24037,240,13968,244,6298,83,11007
3535,Joshua Markiewicz,I-Men,62965,10937,90,21273,56,15225,248,12721,243,6980,95,6766
34736,Bryan Oki,I-Men,62976,10938,131,326,61,7203,275,8493,1,24896,1,22058
69438,Matt Johnston,I-Men,62981,10939,106,8256,45,20147,241,13785,244,6298,73,14495
36631,Matthew McDaniels,I-Men,62986,10940,102,11497,57,14755,252,12021,220,14056,84,10657
12831,Mark Khamboonphet,I-Men,62987,10941,96,16352,60,8355,255,11602,220,14056,79,12622
14636,CJ Langbecker,I-Men,62989,10942,97,15652,60,8355,250,12454,174,18279,90,8249
54821,Chris Kehl,I-Men,62991,10943,80,28235,67,3653,270,9432,240,9487,80,12184
73423,Jeff Schwind,I-Men,63004,10944,94,17917,61,7203,261,10798,240,9487,64,17599
71784,Jonathan Blackstone,I-Men,63005,10945,93,18645,43,20915,241,13785,246,5029,101,4631
37528,James Picardi,I-Men,63019,10946,106,8256,55,15680,246,13015,186,17084,89,8984
4380,Bradley Burrick,I-Men,63022,10947,97,15652,60,8355,243,13384,200,15747,86,9884
31296,Sam Adolphsen,I-Men,63029,10948,79,28997,62,6415,233,15663,243,6980,100,4974
58167,Daniel Hill,I-Men,63033,10949,113,4399,30,26303,240,13968,241,8479,86,9884
24013,Peter Abreut,I-Men,63037,10950,109,6535,36,23646,240,13968,246,5029,75,13859
71850,Shawn Luce,I-Men,63046,10951,101,12397,58,14372,267,9874,192,16519,86,9884
67867,Darrick Packett,I-Men,63052,10952,103,10636,60,8355,236,14981,176,18073,83,11007
15098,Matt Munoz,I-Men,63055,10953,100,13376,48,18838,235,15209,242,7711,91,7921
46157,Jordan Swanson,I-Men,63056,10954,86,24116,64,5084,252,12021,222,13914,91,7921
14744,Arnold Chua,I-Men,63058,10955,94,17917,60,8355,245,13145,213,14657,89,8984
15309,Joseph Messina,I-Men,63071,10956,89,22183,62,6415,255,11602,242,7711,71,15160
54727,Juan de Dios Benavides,I-Men,63076,10957,95,17102,53,16605,262,10640,241,8479,85,10250
25945,James Lawler,I-Men,63083,10958,92,19485,58,14372,237,14679,244,6298,90,8249
8663,Bill Horgan,I-Men,63084,10959,94,17917,46,19713,235,15209,245,5614,101,4631
15684,Boris Bakouline,I-Men,63085,10960,112,4864,37,23210,216,18103,240,9487,93,7421
67871,Terrence O'Neil,I-Men,63085,10960,105,8971,57,14755,261,10798,230,13401,71,15160
2351,Brian Habib,I-Men,63086,10962,115,3545,54,16167,231,16014,157,20243,94,7117
39727,Johan Reimann,I-Men,63090,10963,98,15023,61,7203,215,18413,240,9487,78,12964
74037,derrick reigel,I-Men,63096,10964,95,17102,61,7203,240,13968,219,14166,84,10657
63343,Bryant Williams,I-Men,63098,10965,107,7645,60,8355,207,19317,211,14817,78,12964
53635,juan martin paez,I-Men,63108,10966,119,2290,60,8355,229,16556,181,17568,60,18339
3601,Jeff Kitchen,I-Men,63109,10967,99,14473,52,17049,238,14430,240,9487,92,7670
12543,Peter Duquette,I-Men,63138,10968,100,13376,59,14098,253,11883,235,13124,84,10657
31352,Tony Cummings,I-Men,63146,10969,89,22183,64,5084,227,16743,241,8479,84,10657
35649,Luis Faytong,I-Men,63149,10970,112,4864,55,15680,236,14981,183,17374,85,10250
50220,Rob Readman,I-Men,63156,10971,88,22768,60,8355,245,13145,222,13914,100,4974
54300,Juhana Paloheinä,I-Men,63167,10972,99,14473,44,20544,270,9432,242,7711,83,11007
26153,Curtis Raymond,I-Men,63167,10972,94,17917,52,17049,272,9074,242,7711,82,11416
38600,Arni Thor Jonsson,I-Men,63183,10974,80,28235,63,5697,295,6080,239,12921,85,10250
50938,Dj Mercuri,I-Men,63188,10975,100,13376,55,15680,267,9874,240,9487,72,14771
49026,Daniel Tang,I-Men,63189,10976,101,12397,30,26303,273,8857,242,7711,91,7921
11031,Rob Duckworth,I-Men,63191,10977,104,9828,60,8355,235,15209,205,15304,73,14495
3275,Tyler Watson,I-Men,63191,10977,89,22183,60,8355,274,8672,241,8479,70,15502
48187,Hugo Matias Vaca,I-Men,63193,10979,115,3545,48,18838,242,13671,196,16132,83,11007
17408,Jerry Holmberg,I-Men,63194,10980,95,17102,54,16167,251,12330,242,7711,86,9884
56883,Stephen Mayrose,I-Men,63209,10981,80,28235,69,2910,232,15811,240,9487,95,6766
46255,Joe Houghton,I-Men,63212,10982,98,15023,60,8355,277,8177,179,17798,75,13859
5763,Eric Cannon,I-Men,63217,10983,96,16352,62,6415,240,13968,240,9487,66,16995
26650,Erik Klink,I-Men,63219,10984,88,22768,60,8355,255,11602,240,9487,83,11007
34168,Robert Schrimpf,I-Men,63220,10985,91,20344,60,8355,267,9874,240,9487,71,15160
9441,Luke Pino,I-Men,63224,10986,101,12397,61,7203,254,11752,174,18279,76,13593
63227,Brian Manderscheid,I-Men,63227,10987,102,11497,43,20915,286,7081,229,13484,85,10250
53737,Ankit Patel,I-Men,63227,10987,92,19485,60,8355,271,9275,217,14317,81,11795
38839,Jason Jones,I-Men,63233,10989,104,9828,46,19713,252,12021,240,9487,80,12184
46714,Eric DePaula,I-Men,63254,10990,89,22183,49,18518,271,9275,246,5029,90,8249
2175,Robert VanNewkirk,I-Men,63255,10991,93,18645,48,18838,277,8177,242,7711,86,9884
60009,Steve Tannheimer,I-Men,63256,10992,106,8256,51,17530,242,13671,199,15878,91,7921
22463,Justin Ingram,I-Men,63260,10993,90,21273,71,2243,265,10355,173,18382,83,11007
50658,Dominic Decary,I-Men,63262,10994,100,13376,50,18026,253,11883,233,13211,95,6766
61943,Chris Tumblin,I-Men,63264,10995,95,17102,60,8355,264,10458,212,14727,79,12622
49680,Joseph Wisey,I-Men,63286,10996,88,22768,60,8355,258,11190,203,15480,99,5493
79571,Steve Matteo,I-Men,63292,10997,87,23388,51,17530,249,12591,250,3017,95,6766
3116,Hosea Sandstrom,I-Men,63292,10997,97,15652,60,8355,270,9432,188,16889,78,12964
41597,Terryl Luhowy,I-Men,63293,10999,94,17917,61,7203,239,14193,238,12973,83,11007
17582,Roby Quintela,I-Men,63294,11000,90,21273,60,8355,163,24975,251,2608,97,6083
77827,Kyle Canham,I-Men,63299,11001,97,15652,38,22876,267,9874,241,8479,96,6418
52618,Ehren Steiner,I-Men,63300,11002,97,15652,57,14755,270,9432,233,13211,85,10250
17018,Mike Elliott,I-Men,63309,11003,96,16352,52,17049,258,11190,242,7711,83,11007
17486,John VanBenCoten,I-Men,63310,11004,91,20344,58,14372,273,8857,240,9487,85,10250
23784,Mark Kluth,I-Men,63317,11005,91,20344,60,8355,247,12885,229,13484,90,8249
18692,Alan Carter,I-Men,63321,11006,97,15652,58,14372,257,11317,225,13731,90,8249
63831,greg welch,I-Men,63328,11007,100,13376,33,24791,253,11883,246,5029,90,8249
18204,Fredy Arguello,I-Men,63333,11008,98,15023,61,7203,212,18769,241,8479,75,13859
42525,Ben Waite,I-Men,63335,11009,97,15652,56,15225,248,12721,240,9487,85,10250
21695,Brad Lenko,I-Men,63348,11010,80,28235,60,8355,261,10798,242,7711,90,8249
9002,Stefnir Snorrason,I-Men,63348,11010,83,26273,60,8355,279,7817,240,9487,82,11416
2560,Scott Amies,I-Men,63355,11012,102,11497,49,18518,232,15811,248,3936,76,13593
30230,Tyler Jessee,I-Men,63355,11012,84,25641,60,8355,262,10640,240,9487,88,9232
10800,Michael Tung,I-Men,63374,11014,120,1995,42,21300,234,15432,240,9487,71,15160
31507,Brian Drury,I-Men,63376,11015,118,2545,40,22166,267,9874,203,15480,77,13311
34680,Rick Wood,I-Men,63379,11016,89,22183,62,6415,267,9874,213,14657,85,10250
13960,Shane Blackett,I-Men,63380,11017,102,11497,30,26303,274,8672,240,9487,93,7421
19821,Adam Bartch,I-Men,63388,11018,101,12397,48,18838,288,6732,216,14414,83,11007
53194,Ramon Villaflor,I-Men,63389,11019,85,24872,63,5697,237,14679,234,13167,100,4974
27568,Levi Brown,I-Men,63397,11020,112,4864,43,20915,265,10355,174,18279,89,8984
22491,Cheston Bogue,I-Men,63398,11021,78,29368,70,2553,243,13384,244,6298,81,11795
24973,Kint Burdine,I-Men,63404,11022,93,18645,65,4529,245,13145,210,14901,80,12184
25236,Matt Henry,I-Men,63419,11023,115,3545,60,8355,226,16857,173,18382,68,16280
46509,James Riding,I-Men,63425,11024,91,20344,67,3653,265,10355,203,15480,76,13593
70435,Dillon carson,I-Men,63429,11025,85,24872,62,6415,242,13671,240,9487,89,8984
38271,Ben Reyer,I-Men,63443,11026,95,17102,60,8355,280,7715,169,18855,82,11416
43516,Marc Dagenais,I-Men,63444,11027,81,27573,61,7203,260,10932,240,9487,90,8249
17121,Brian Brown,I-Men,63444,11027,94,17917,54,16167,267,9874,241,8479,83,11007
21715,Patrick Smith,I-Men,63447,11029,95,17102,57,14755,250,12454,241,8479,84,10657
79005,Jessie Swartz,I-Men,63449,11030,93,18645,61,7203,232,15811,241,8479,77,13311
8784,Seann Irish Gregory,I-Men,63452,11031,94,17917,60,8355,243,13384,240,9487,74,14309
33260,Lucas Reid,I-Men,63455,11032,105,8971,60,8355,213,18653,234,13167,74,14309
52216,Brent Horschman,I-Men,63472,11033,96,16352,60,8355,255,11602,200,15747,82,11416
72703,Robert Alexander,I-Men,63473,11034,103,10636,60,8355,228,16644,206,15216,79,12622
4427,Zach Ward,I-Men,63479,11035,113,4399,41,21748,273,8857,238,12973,70,15502
39112,Tom Meers,I-Men,63483,11036,126,793,30,26303,275,8493,173,18382,87,9512
2480,Frank Louro,I-Men,63483,11036,109,6535,31,25640,242,13671,243,6980,84,10657
