,Name,Division,OverallRank,Rank,Wk1_Score,Wk1_Rank,Wk2_Score,Wk2_Rank,Wk3_Score,Wk3_Rank,Wk4_Score,Wk4_Rank,Wk5_Score,Wk5_Rank
182474,Teea Toiviainen,I-Women,65281.0,10872.0,150.0,13716.0,242.0,13593.0,176.0,19343.0,60.0,10345.0,52.0,8284.0
130900,Natasha Pyle,I-Women,65282.0,10873.0,148.0,14426.0,249.0,11715.0,182.0,18236.0,56.0,12003.0,51.0,8902.0
178536,Amberlie Reeve,I-Women,65298.0,10874.0,149.0,14169.0,215.0,21346.0,240.0,9885.0,61.0,9728.0,49.0,10170.0
17689,Laurie Beneteau,I-Women,65302.0,10875.0,125.0,21285.0,241.0,13928.0,224.0,12664.0,62.0,9141.0,52.0,8284.0
117765,Rachel Brandt,I-Women,65307.0,10876.0,150.0,9975.0,251.0,11349.0,191.0,16923.0,65.0,7335.0,20.0,19725.0
105100,Nancy López,I-Women,65310.0,10877.0,150.0,7987.0,237.0,15810.0,240.0,10610.0,56.0,12003.0,22.0,18900.0
56429,Tricia Jackson,I-Women,65315.0,10878.0,150.0,9274.0,242.0,13593.0,220.0,13068.0,41.0,19210.0,49.0,10170.0
156192,Lisa Klein,I-Women,65319.0,10879.0,150.0,12099.0,240.0,14366.0,175.0,19523.0,63.0,8550.0,48.0,10781.0
11990,Chloe' Shorter,I-Women,65322.0,10880.0,138.0,16987.0,230.0,17685.0,240.0,8812.0,57.0,11668.0,49.0,10170.0
135003,Shanin Calabretta,I-Women,65329.0,10881.0,138.0,17042.0,230.0,17685.0,206.0,14735.0,62.0,9141.0,55.0,6726.0
57749,Liz Hesse,I-Women,65329.0,10881.0,140.0,16633.0,248.0,11876.0,240.0,6830.0,43.0,17915.0,46.0,12075.0
124039,Arielle Brown,I-Women,65338.0,10883.0,134.0,18192.0,259.0,9347.0,215.0,13562.0,45.0,16507.0,53.0,7730.0
43951,Amanda Bleiler,I-Women,65348.0,10884.0,153.0,5262.0,241.0,13928.0,174.0,19642.0,51.0,13854.0,45.0,12662.0
38217,Lea Araki,I-Women,65356.0,10885.0,127.0,20088.0,243.0,13200.0,240.0,9569.0,47.0,15263.0,54.0,7236.0
23493,Cindy Fawcett,I-Women,65364.0,10886.0,150.0,13416.0,230.0,17685.0,201.0,15471.0,65.0,7335.0,47.0,11457.0
119341,Brooke Howlett,I-Women,65368.0,10887.0,150.0,9659.0,226.0,18879.0,187.0,17583.0,60.0,10345.0,51.0,8902.0
7572,Sarah Morgan,I-Women,65386.0,10888.0,151.0,6268.0,235.0,16288.0,240.0,10394.0,60.0,10345.0,15.0,22091.0
132244,Sue Gorman,I-Women,65403.0,10889.0,150.0,13703.0,271.0,6342.0,224.0,12566.0,52.0,13475.0,21.0,19317.0
10106,Allyson Ramos,I-Women,65406.0,10890.0,150.0,9150.0,261.0,8844.0,221.0,12964.0,55.0,12357.0,15.0,22091.0
24662,Kristin Kaschak,I-Women,65406.0,10890.0,150.0,11242.0,255.0,10429.0,181.0,18522.0,62.0,9141.0,29.0,16072.0
58159,Susan Berman,I-Women,65411.0,10892.0,137.0,17256.0,272.0,6151.0,231.0,11925.0,62.0,9141.0,17.0,20938.0
111389,Shannon McFadden,I-Women,65411.0,10892.0,150.0,9458.0,239.0,15343.0,207.0,14566.0,47.0,15263.0,48.0,10781.0
209394,Leilani Loredo,I-Women,65417.0,10894.0,150.0,9306.0,274.0,5773.0,141.0,27582.0,51.0,13854.0,51.0,8902.0
97806,Briana Serridge,I-Women,65419.0,10895.0,150.0,11242.0,233.0,16825.0,177.0,19098.0,59.0,11018.0,54.0,7236.0
2267,ASYARI HERNANDEZ,I-Women,65423.0,10896.0,152.0,5692.0,234.0,16555.0,167.0,21161.0,48.0,14779.0,54.0,7236.0
98202,Dana De Pierre,I-Women,65442.0,10897.0,150.0,13321.0,213.0,22226.0,211.0,14109.0,63.0,8550.0,54.0,7236.0
52637,Linda Reed,I-Women,65452.0,10898.0,129.0,19361.0,266.0,7786.0,240.0,6830.0,26.0,24239.0,54.0,7236.0
29016,Jaime Sullivan,I-Women,65452.0,10898.0,150.0,9690.0,234.0,16555.0,201.0,15464.0,45.0,16507.0,54.0,7236.0
32757,Philippa Woonton,I-Women,65459.0,10900.0,150.0,12126.0,266.0,7786.0,240.0,6046.0,42.0,18563.0,17.0,20938.0
30530,ROBIN CARSON,I-Women,65467.0,10901.0,139.0,16912.0,254.0,10837.0,196.0,16143.0,46.0,15838.0,57.0,5737.0
116312,Evamarie Mace,I-Women,65470.0,10902.0,147.0,14558.0,240.0,14366.0,210.0,14169.0,52.0,13475.0,51.0,8902.0
7733,Nicole Ruttig,I-Women,65473.0,10903.0,151.0,6137.0,236.0,16057.0,148.0,26259.0,67.0,6239.0,48.0,10781.0
159350,Dawn Carolan,I-Women,65473.0,10903.0,150.0,11991.0,236.0,16057.0,164.0,21686.0,67.0,6239.0,50.0,9500.0
171582,Mel Strain,I-Women,65476.0,10905.0,147.0,14709.0,244.0,12894.0,240.0,11157.0,44.0,17216.0,50.0,9500.0
130980,Jessye Berg,I-Women,65483.0,10906.0,135.0,17814.0,235.0,16288.0,240.0,7567.0,55.0,12357.0,47.0,11457.0
9068,Cindy Allinson,I-Women,65489.0,10907.0,150.0,8802.0,223.0,19844.0,240.0,9832.0,54.0,12739.0,40.0,14272.0
184083,Brittany Umbrage,I-Women,65497.0,10908.0,150.0,10328.0,206.0,25319.0,192.0,16696.0,61.0,9728.0,66.0,3426.0
21776,debbie wilson,I-Women,65507.0,10909.0,150.0,12443.0,245.0,12490.0,190.0,17114.0,56.0,12003.0,47.0,11457.0
181473,Katie McInvale,I-Women,65511.0,10910.0,160.0,2845.0,1.0,42522.0,240.0,7258.0,72.0,3984.0,51.0,8902.0
31838,Anne Casstevens,I-Women,65515.0,10911.0,139.0,16897.0,245.0,12490.0,150.0,25199.0,66.0,6765.0,62.0,4164.0
99436,Christina Sobral,I-Women,65521.0,10912.0,150.0,11864.0,255.0,10429.0,171.0,20282.0,70.0,4811.0,24.0,18135.0
134994,Jamie Justin,I-Women,65525.0,10913.0,150.0,8903.0,308.0,1567.0,199.0,15745.0,33.0,22858.0,28.0,16452.0
26299,Esther Stormink,I-Women,65536.0,10914.0,141.0,16325.0,232.0,17091.0,240.0,10932.0,59.0,11018.0,49.0,10170.0
139493,Rachel Reed,I-Women,65546.0,10915.0,143.0,15731.0,240.0,14366.0,240.0,5297.0,57.0,11668.0,23.0,18484.0
208255,Greta Mills,I-Women,65547.0,10916.0,150.0,10689.0,237.0,15810.0,194.0,16468.0,63.0,8550.0,41.0,14030.0
124993,Samantha Atchison,I-Women,65550.0,10917.0,155.0,4247.0,260.0,9093.0,181.0,18398.0,55.0,12357.0,16.0,21455.0
144965,Bridget Barbee,I-Women,65560.0,10918.0,150.0,12909.0,243.0,13200.0,191.0,16924.0,55.0,12357.0,49.0,10170.0
210406,Crystal Kaua,I-Women,65564.0,10919.0,150.0,11921.0,271.0,6342.0,240.0,5126.0,33.0,22858.0,21.0,19317.0
168175,Sara Moody,I-Women,65570.0,10920.0,151.0,6679.0,232.0,17091.0,199.0,15801.0,59.0,11018.0,37.0,14981.0
186749,Taylor Yarbrough,I-Women,65578.0,10921.0,138.0,17023.0,219.0,20580.0,240.0,10394.0,60.0,10345.0,54.0,7236.0
54760,Mary Fears,I-Women,65583.0,10922.0,140.0,16521.0,260.0,9093.0,175.0,19500.0,54.0,12739.0,53.0,7730.0
125166,Kara Supczak,I-Women,65588.0,10923.0,150.0,8903.0,235.0,16288.0,172.0,20140.0,49.0,14520.0,57.0,5737.0
70155,Liz Ames,I-Women,65605.0,10924.0,150.0,10055.0,232.0,17091.0,188.0,17333.0,60.0,10345.0,48.0,10781.0
179784,Zandra Hayes,I-Women,65606.0,10925.0,137.0,17262.0,249.0,11715.0,193.0,16615.0,67.0,6239.0,42.0,13775.0
154932,Bronwyn Wyatt,I-Women,65606.0,10925.0,150.0,8677.0,243.0,13200.0,240.0,6635.0,40.0,19832.0,26.0,17262.0
4695,Tera Gaidry,I-Women,65612.0,10927.0,150.0,12282.0,248.0,11876.0,240.0,8345.0,59.0,11018.0,15.0,22091.0
105799,Kendra Kulans,I-Women,65612.0,10927.0,150.0,12940.0,260.0,9093.0,200.0,15654.0,47.0,15263.0,45.0,12662.0
54134,Jenny Hedlund,I-Women,65617.0,10929.0,132.0,18652.0,233.0,16825.0,240.0,6459.0,48.0,14779.0,51.0,8902.0
99880,Jannicka Makk,I-Women,65653.0,10930.0,147.0,14680.0,270.0,6614.0,240.0,7005.0,47.0,15263.0,15.0,22091.0
24167,Laura Derksen,I-Women,65659.0,10931.0,150.0,8275.0,212.0,22674.0,240.0,10009.0,62.0,9141.0,33.0,15560.0
31542,Autumn Trainor,I-Women,65662.0,10932.0,150.0,9458.0,266.0,7786.0,157.0,23100.0,71.0,4380.0,17.0,20938.0
209565,Malin Nilsson,I-Women,65670.0,10933.0,150.0,13960.0,276.0,5407.0,164.0,21710.0,53.0,13136.0,47.0,11457.0
153590,Hildur Edda Grétarsdóttir,I-Women,65671.0,10934.0,123.0,22052.0,245.0,12490.0,240.0,10154.0,48.0,14779.0,56.0,6196.0
193611,Joanne Powell-Smith,I-Women,65677.0,10935.0,150.0,11153.0,264.0,8189.0,240.0,10049.0,50.0,14195.0,15.0,22091.0
159422,Kirsten Stuart,I-Women,65679.0,10936.0,124.0,21764.0,240.0,14366.0,240.0,7746.0,62.0,9141.0,45.0,12662.0
139471,Steph Lo,I-Women,65686.0,10937.0,145.0,15066.0,242.0,13593.0,240.0,8477.0,49.0,14520.0,41.0,14030.0
27836,Beth Licopoli,I-Women,65698.0,10938.0,150.0,9791.0,205.0,25560.0,217.0,13348.0,57.0,11668.0,58.0,5331.0
138758,Kristin Van Sloun,I-Women,65698.0,10938.0,150.0,11564.0,243.0,13200.0,213.0,13806.0,55.0,12357.0,38.0,14771.0
44374,Kiersten Shank,I-Women,65702.0,10940.0,122.0,22878.0,244.0,12894.0,240.0,9219.0,52.0,13475.0,54.0,7236.0
175089,Lisa Luly-Rivera,I-Women,65716.0,10941.0,124.0,21553.0,247.0,12101.0,233.0,11775.0,56.0,12003.0,52.0,8284.0
159875,Amanda Teague,I-Women,65722.0,10942.0,150.0,11921.0,247.0,12101.0,166.0,21182.0,59.0,11018.0,50.0,9500.0
86902,Bianca Martinez-O,I-Women,65731.0,10943.0,136.0,17502.0,248.0,11876.0,224.0,12610.0,57.0,11668.0,46.0,12075.0
108489,Megan McKinley,I-Women,65732.0,10944.0,144.0,15397.0,214.0,21820.0,240.0,8563.0,57.0,11668.0,52.0,8284.0
116129,Nicole Dant,I-Women,65738.0,10945.0,150.0,12744.0,225.0,19166.0,208.0,14526.0,59.0,11018.0,52.0,8284.0
147918,Erin Slattery,I-Women,65741.0,10946.0,150.0,11827.0,202.0,26315.0,240.0,10664.0,66.0,6765.0,49.0,10170.0
190220,Tina Sioulas,I-Women,65748.0,10947.0,118.0,24743.0,219.0,20580.0,240.0,5069.0,60.0,10345.0,59.0,5011.0
31741,Tina Pieciak,I-Women,65751.0,10948.0,150.0,8414.0,228.0,18317.0,150.0,25916.0,76.0,2934.0,49.0,10170.0
182831,Katie Gordon,I-Women,65756.0,10949.0,150.0,13857.0,242.0,13593.0,217.0,13357.0,48.0,14779.0,49.0,10170.0
145944,Jill Mendenhall,I-Women,65758.0,10950.0,147.0,14672.0,269.0,7284.0,171.0,20380.0,49.0,14520.0,51.0,8902.0
53523,Anroup Patti,I-Women,65758.0,10950.0,150.0,11564.0,250.0,11522.0,161.0,22385.0,56.0,12003.0,52.0,8284.0
121230,Karolina Odenfelt Florell,I-Women,65761.0,10952.0,120.0,23611.0,292.0,3344.0,212.0,14015.0,45.0,16507.0,52.0,8284.0
40502,AShley Ranaldi,I-Women,65780.0,10953.0,124.0,21543.0,249.0,11715.0,237.0,11499.0,54.0,12739.0,52.0,8284.0
110151,Gretchen Bowman,I-Women,65801.0,10954.0,151.0,6507.0,240.0,14366.0,139.0,28057.0,62.0,9141.0,53.0,7730.0
111688,Caitlin Miller,I-Women,65807.0,10955.0,150.0,10252.0,257.0,9899.0,228.0,12229.0,58.0,11336.0,15.0,22091.0
139180,Rachel Uhrig,I-Women,65811.0,10956.0,150.0,11779.0,252.0,11163.0,240.0,9032.0,49.0,14520.0,21.0,19317.0
201489,Keely McLean,I-Women,65815.0,10957.0,150.0,10942.0,215.0,21346.0,178.0,18956.0,65.0,7335.0,54.0,7236.0
123200,Kylie Gray,I-Women,65828.0,10958.0,150.0,8436.0,224.0,19641.0,155.0,23750.0,66.0,6765.0,54.0,7236.0
153984,Maggie Keanaaina,I-Women,65844.0,10959.0,150.0,10215.0,230.0,17685.0,188.0,17364.0,51.0,13854.0,55.0,6726.0
2565,Angelina Van Ryswyk,I-Women,65851.0,10960.0,153.0,5157.0,316.0,1122.0,212.0,13945.0,30.0,23536.0,15.0,22091.0
5486,Mary Chatriwala,I-Women,65853.0,10961.0,141.0,16141.0,237.0,15810.0,191.0,16938.0,61.0,9728.0,54.0,7236.0
8058,Laura Brock,I-Women,65853.0,10961.0,150.0,12340.0,217.0,20980.0,227.0,12295.0,58.0,11336.0,51.0,8902.0
121625,Jenni Cook,I-Women,65855.0,10963.0,125.0,20967.0,240.0,14366.0,240.0,3057.0,42.0,18563.0,51.0,8902.0
28340,Elizabeth Matakiewicz,I-Women,65855.0,10963.0,138.0,17062.0,278.0,5149.0,240.0,9885.0,57.0,11668.0,15.0,22091.0
14982,Stephanie Chambers,I-Women,65860.0,10965.0,150.0,12609.0,234.0,16555.0,210.0,14276.0,60.0,10345.0,46.0,12075.0
209877,Kelly Castellano,I-Women,65868.0,10966.0,150.0,7372.0,241.0,13928.0,219.0,13111.0,50.0,14195.0,26.0,17262.0
104309,Lisa Le,I-Women,65884.0,10967.0,146.0,14859.0,242.0,13593.0,219.0,13153.0,48.0,14779.0,50.0,9500.0
42601,Viviane Guicheney,I-Women,65886.0,10968.0,135.0,17787.0,240.0,14366.0,240.0,9270.0,62.0,9141.0,35.0,15322.0
121897,hannah hafso,I-Women,65903.0,10969.0,126.0,20696.0,246.0,12303.0,240.0,8865.0,64.0,7967.0,29.0,16072.0
81267,Sally Leung,I-Women,65903.0,10969.0,150.0,10010.0,256.0,10163.0,207.0,14568.0,52.0,13475.0,25.0,17687.0
8003,Ashley Castro,I-Women,65905.0,10971.0,150.0,13380.0,210.0,23514.0,204.0,15062.0,60.0,10345.0,65.0,3604.0
48098,Leah St John,I-Women,65921.0,10972.0,150.0,11431.0,227.0,18590.0,235.0,11621.0,48.0,14779.0,50.0,9500.0
126959,Katie Morrison,I-Women,65938.0,10973.0,150.0,11111.0,236.0,16057.0,175.0,19459.0,62.0,9141.0,49.0,10170.0
35468,Cynthia Noguera,I-Women,65959.0,10974.0,150.0,13636.0,241.0,13928.0,202.0,15298.0,50.0,14195.0,51.0,8902.0
114045,sandra ricking,I-Women,65968.0,10975.0,150.0,10328.0,244.0,12894.0,129.0,30298.0,68.0,5722.0,55.0,6726.0
42586,Kelly Miles,I-Women,65973.0,10976.0,150.0,11736.0,251.0,11349.0,151.0,24876.0,61.0,9728.0,52.0,8284.0
123739,Nicole Cowell,I-Women,65979.0,10977.0,134.0,18050.0,241.0,13928.0,182.0,18262.0,67.0,6239.0,50.0,9500.0
57343,Kim Barnes,I-Women,65981.0,10978.0,150.0,13049.0,244.0,12894.0,228.0,12171.0,63.0,8550.0,21.0,19317.0
120918,Emelie Arnstedt,I-Women,65982.0,10979.0,130.0,19022.0,268.0,7446.0,199.0,15700.0,55.0,12357.0,47.0,11457.0
157756,Katy Johnston,I-Women,65989.0,10980.0,150.0,11533.0,230.0,17685.0,240.0,4396.0,52.0,13475.0,22.0,18900.0
178615,Mandy Milliquet,I-Women,65992.0,10981.0,132.0,18500.0,243.0,13200.0,208.0,14447.0,60.0,10345.0,50.0,9500.0
117111,Courtney Fargnoli,I-Women,65993.0,10982.0,150.0,8995.0,241.0,13928.0,240.0,6200.0,48.0,14779.0,15.0,22091.0
19063,Dana Larson,I-Women,65997.0,10983.0,134.0,18169.0,217.0,20980.0,240.0,7609.0,56.0,12003.0,54.0,7236.0
165552,Joanna Stewart,I-Women,66002.0,10984.0,139.0,16929.0,284.0,4549.0,240.0,5926.0,45.0,16507.0,15.0,22091.0
21322,Davida Jones,I-Women,66019.0,10985.0,135.0,17904.0,252.0,11163.0,170.0,20603.0,59.0,11018.0,58.0,5331.0
122710,Jane Travers,I-Women,66029.0,10986.0,150.0,14002.0,218.0,20782.0,240.0,8681.0,46.0,15838.0,55.0,6726.0
113231,Mandy Kearney,I-Women,66036.0,10987.0,150.0,11677.0,236.0,16057.0,190.0,17117.0,61.0,9728.0,47.0,11457.0
121123,Candice Freeman,I-Women,66037.0,10988.0,148.0,14316.0,268.0,7446.0,220.0,13050.0,42.0,18563.0,45.0,12662.0
121493,Vivian Aiello Bomfim,I-Women,66048.0,10989.0,150.0,12691.0,261.0,8844.0,240.0,10009.0,48.0,14779.0,20.0,19725.0
154017,Miranda Foust,I-Women,66052.0,10990.0,149.0,14155.0,218.0,20782.0,173.0,19847.0,66.0,6765.0,60.0,4503.0
44099,Sarah Clark,I-Women,66056.0,10991.0,133.0,18247.0,248.0,11876.0,230.0,12016.0,53.0,13136.0,48.0,10781.0
14822,Loretta Kikuchi,I-Women,66057.0,10992.0,154.0,4727.0,238.0,15580.0,150.0,25828.0,62.0,9141.0,48.0,10781.0
136265,Laura Clive,I-Women,66078.0,10993.0,139.0,16815.0,223.0,19844.0,231.0,11914.0,65.0,7335.0,49.0,10170.0
44726,Heidi Korhonen,I-Women,66103.0,10994.0,127.0,20379.0,246.0,12303.0,239.0,11383.0,53.0,13136.0,51.0,8902.0
122542,Cassandra Trevino,I-Women,66105.0,10995.0,131.0,18818.0,249.0,11715.0,240.0,7832.0,57.0,11668.0,29.0,16072.0
124704,Christina Ruotolo,I-Women,66107.0,10996.0,150.0,14032.0,260.0,9093.0,200.0,15687.0,46.0,15838.0,47.0,11457.0
32038,Vanessa Rubio,I-Women,66110.0,10997.0,150.0,12486.0,225.0,19166.0,240.0,8007.0,64.0,7967.0,23.0,18484.0
46840,Kaylene Makaafi,I-Women,66110.0,10997.0,142.0,15820.0,241.0,13928.0,218.0,13233.0,63.0,8550.0,39.0,14579.0
104657,HYUN JIN CHOI,I-Women,66111.0,10999.0,150.0,12126.0,265.0,7968.0,160.0,22516.0,67.0,6239.0,26.0,17262.0
60440,Line Søfteland,I-Women,66116.0,11000.0,135.0,17860.0,229.0,18041.0,218.0,13251.0,61.0,9728.0,54.0,7236.0
191573,Emily Hendricks,I-Women,66126.0,11001.0,145.0,15100.0,240.0,14366.0,240.0,9219.0,48.0,14779.0,45.0,12662.0
65840,Amanda Chase,I-Women,66128.0,11002.0,124.0,21774.0,243.0,13200.0,240.0,10154.0,47.0,15263.0,57.0,5737.0
42835,Lisa Frangipane,I-Women,66139.0,11003.0,150.0,13573.0,257.0,9899.0,204.0,15060.0,60.0,10345.0,26.0,17262.0
45268,Bianca Whitten,I-Women,66149.0,11004.0,145.0,15070.0,211.0,23076.0,240.0,6200.0,61.0,9728.0,46.0,12075.0
129650,Victoria Pierre-Louis,I-Women,66151.0,11005.0,134.0,18000.0,257.0,9899.0,240.0,10788.0,56.0,12003.0,34.0,15461.0
65734,Cheryl Dozier,I-Women,66156.0,11006.0,150.0,10215.0,237.0,15810.0,200.0,15514.0,60.0,10345.0,40.0,14272.0
207364,Natalie Hempy,I-Women,66157.0,11007.0,126.0,20561.0,282.0,4738.0,240.0,5565.0,40.0,19832.0,34.0,15461.0
65287,jacqueline cerrone,I-Women,66157.0,11007.0,150.0,11242.0,225.0,19166.0,161.0,22218.0,65.0,7335.0,56.0,6196.0
201730,Charlotte Pettersen,I-Women,66162.0,11009.0,150.0,13780.0,241.0,13928.0,233.0,11777.0,45.0,16507.0,49.0,10170.0
163027,Brooke Starkey-Luke,I-Women,66165.0,11010.0,150.0,8995.0,257.0,9899.0,225.0,12441.0,54.0,12739.0,15.0,22091.0
175286,Alison Gosnell,I-Women,66182.0,11011.0,150.0,12072.0,263.0,8400.0,175.0,19484.0,69.0,5288.0,17.0,20938.0
165984,Kiera Strohm-Herman,I-Women,66182.0,11011.0,150.0,9929.0,220.0,20361.0,222.0,12818.0,46.0,15838.0,54.0,7236.0
57827,Jen Green,I-Women,66183.0,11013.0,150.0,13716.0,247.0,12101.0,185.0,17887.0,50.0,14195.0,52.0,8284.0
119074,Norma Robles,I-Women,66194.0,11014.0,150.0,13279.0,240.0,14366.0,240.0,10049.0,46.0,15838.0,45.0,12662.0
191151,Christina Damin,I-Women,66196.0,11015.0,135.0,17968.0,247.0,12101.0,207.0,14624.0,56.0,12003.0,50.0,9500.0
15918,Karly McCargo,I-Women,66201.0,11016.0,127.0,20068.0,249.0,11715.0,240.0,6421.0,44.0,17216.0,48.0,10781.0
131943,Emma Glasgow,I-Women,66201.0,11016.0,150.0,9890.0,228.0,18317.0,240.0,7426.0,57.0,11668.0,22.0,18900.0
185414,Sara Black,I-Women,66204.0,11018.0,150.0,10718.0,211.0,23076.0,193.0,16543.0,62.0,9141.0,55.0,6726.0
111484,Melanee Zorrilla,I-Women,66204.0,11018.0,150.0,13817.0,244.0,12894.0,201.0,15415.0,56.0,12003.0,46.0,12075.0
55389,Kate Sowerby,I-Women,66210.0,11020.0,150.0,7489.0,255.0,10429.0,238.0,11422.0,48.0,14779.0,15.0,22091.0
118127,Megan Williams,I-Women,66217.0,11021.0,145.0,14965.0,210.0,23514.0,240.0,9726.0,61.0,9728.0,52.0,8284.0
88872,alicia hayes,I-Women,66222.0,11022.0,150.0,11242.0,240.0,14366.0,166.0,21283.0,63.0,8550.0,48.0,10781.0
147350,Carolin Gmeiner,I-Women,66236.0,11023.0,150.0,12794.0,274.0,5773.0,197.0,15995.0,55.0,12357.0,21.0,19317.0
120204,Nicole Pieroni,I-Women,66236.0,11023.0,124.0,21532.0,270.0,6614.0,224.0,12657.0,47.0,15263.0,49.0,10170.0
191186,Erin McLaughlin,I-Women,66248.0,11025.0,151.0,6719.0,274.0,5773.0,240.0,10154.0,32.0,23069.0,18.0,20533.0
147696,Melanie Pisciotta,I-Women,66251.0,11026.0,148.0,14444.0,243.0,13200.0,240.0,8563.0,55.0,12357.0,25.0,17687.0
96798,Cheryl Falbo,I-Women,66270.0,11027.0,143.0,15611.0,242.0,13593.0,198.0,15850.0,62.0,9141.0,46.0,12075.0
164389,Murphie Chappell,I-Women,66273.0,11028.0,162.0,2475.0,255.0,10429.0,178.0,18921.0,55.0,12357.0,15.0,22091.0
118524,Autumn Florez,I-Women,66273.0,11028.0,141.0,16133.0,256.0,10163.0,175.0,19468.0,61.0,9728.0,48.0,10781.0
142713,Nikki Johnson,I-Women,66279.0,11030.0,150.0,10413.0,229.0,18041.0,197.0,16022.0,62.0,9141.0,45.0,12662.0
80656,Lauren Springer,I-Women,66293.0,11031.0,145.0,15147.0,215.0,21346.0,180.0,18715.0,66.0,6765.0,61.0,4320.0
179113,Kate Wesch,I-Women,66298.0,11032.0,150.0,8511.0,234.0,16555.0,178.0,18907.0,63.0,8550.0,42.0,13775.0
8885,Martine Cormier,I-Women,66300.0,11033.0,148.0,14440.0,206.0,25319.0,240.0,10932.0,55.0,12357.0,67.0,3252.0
51943,Erika Gates,I-Women,66301.0,11034.0,124.0,21655.0,256.0,10163.0,240.0,10788.0,50.0,14195.0,50.0,9500.0
162757,Sarah Johnson,I-Women,66304.0,11035.0,150.0,12744.0,255.0,10429.0,240.0,8228.0,44.0,17216.0,25.0,17687.0
72713,Madison Glouner,I-Women,66304.0,11035.0,142.0,15954.0,259.0,9347.0,221.0,12940.0,42.0,18563.0,50.0,9500.0
100507,Sofia Rossato,I-Women,66309.0,11037.0,150.0,9216.0,241.0,13928.0,205.0,14855.0,48.0,14779.0,43.0,13531.0
128926,Margaret Roberts,I-Women,66316.0,11038.0,151.0,6349.0,263.0,8400.0,166.0,21232.0,59.0,11018.0,21.0,19317.0
89965,Lindsey Earl,I-Women,66317.0,11039.0,150.0,13622.0,211.0,23076.0,240.0,9569.0,51.0,13854.0,56.0,6196.0
22133,Candida Lorenzana,I-Women,66320.0,11040.0,150.0,8292.0,264.0,8189.0,163.0,21798.0,62.0,9141.0,22.0,18900.0
119668,Kyla Riney,I-Women,66321.0,11041.0,127.0,20177.0,266.0,7786.0,240.0,10394.0,45.0,16507.0,47.0,11457.0
184861,lisa donaldson,I-Women,66323.0,11042.0,150.0,11431.0,260.0,9093.0,240.0,9513.0,50.0,14195.0,15.0,22091.0
22952,Alicia Solberg,I-Women,66330.0,11043.0,134.0,18108.0,210.0,23514.0,190.0,17063.0,69.0,5288.0,72.0,2357.0
113942,Holly Morgan,I-Women,66337.0,11044.0,148.0,14335.0,251.0,11349.0,187.0,17528.0,57.0,11668.0,47.0,11457.0
189908,Leigh Harper,I-Women,66339.0,11045.0,130.0,19250.0,257.0,9899.0,240.0,4081.0,59.0,11018.0,15.0,22091.0
198843,Beth Schoenberger,I-Women,66341.0,11046.0,150.0,13010.0,264.0,8189.0,196.0,16097.0,61.0,9728.0,21.0,19317.0
168342,Megan Byrne,I-Women,66353.0,11047.0,117.0,25193.0,270.0,6614.0,240.0,5850.0,43.0,17915.0,48.0,10781.0
117802,Jessica strickland,I-Women,66353.0,11047.0,150.0,12940.0,262.0,8620.0,176.0,19293.0,44.0,17216.0,52.0,8284.0
137908,Colleen Marasco,I-Women,66363.0,11049.0,141.0,16365.0,245.0,12490.0,240.0,7182.0,52.0,13475.0,27.0,16851.0
7888,Kelly Nichols,I-Women,66371.0,11050.0,124.0,21689.0,255.0,10429.0,240.0,9513.0,46.0,15838.0,51.0,8902.0
111178,Yumi Mathews,I-Women,66374.0,11051.0,150.0,8275.0,265.0,7968.0,162.0,22206.0,47.0,15263.0,45.0,12662.0
57166,Candice Stevenson,I-Women,66374.0,11051.0,131.0,18802.0,259.0,9347.0,194.0,16423.0,60.0,10345.0,47.0,11457.0
35386,Jezel Bow,I-Women,66375.0,11053.0,115.0,26201.0,255.0,10429.0,240.0,10154.0,51.0,13854.0,57.0,5737.0
98273,Lona Ejlerskov,I-Women,66377.0,11054.0,133.0,18382.0,243.0,13200.0,240.0,10202.0,53.0,13136.0,47.0,11457.0
56522,Susan Rodgers,I-Women,66384.0,11055.0,150.0,13766.0,240.0,14366.0,210.0,14254.0,58.0,11336.0,45.0,12662.0
130307,Natane Peslis,I-Women,66386.0,11056.0,150.0,13945.0,228.0,18317.0,190.0,17053.0,60.0,10345.0,55.0,6726.0
130033,Christy Gasstrom,I-Women,66396.0,11057.0,126.0,20762.0,240.0,14366.0,240.0,6675.0,53.0,13136.0,47.0,11457.0
108586,Colleen Czekaj,I-Women,66410.0,11058.0,150.0,12940.0,276.0,5407.0,161.0,22244.0,65.0,7335.0,23.0,18484.0
27032,Sarah Spealler,I-Women,66416.0,11059.0,150.0,11060.0,215.0,21346.0,228.0,12172.0,45.0,16507.0,58.0,5331.0
85524,aude pathary,I-Women,66420.0,11060.0,120.0,23678.0,256.0,10163.0,240.0,9032.0,47.0,15263.0,52.0,8284.0
48994,Angela Kuhn,I-Women,66423.0,11061.0,145.0,15210.0,251.0,11349.0,179.0,18841.0,54.0,12739.0,52.0,8284.0
173521,Ann Cunning,I-Women,66428.0,11062.0,150.0,9306.0,219.0,20580.0,240.0,4922.0,53.0,13136.0,23.0,18484.0
209980,Samantha Castro,I-Women,66436.0,11063.0,122.0,22578.0,260.0,9093.0,235.0,11627.0,55.0,12357.0,48.0,10781.0
